schema_version,run_id,run_dir,agent_id,agent_name,agent_version,agent_image,prompt_file,prompt_name,started_at,ended_at,subject_workspace,real_api_call,process_exit_code,process_timed_out,request_count,post_request_count,has_primary_request,primary_request_index,request_method,request_path,model,tokenizer_library,tokenizer_encoding,anthropic_tokenizer_model,anthropic_total_body_tokens,total_body_tokens,body_tokens,body_bytes,body_chars,text_field_count,text_tokens,system_prompt_tokens,environment_context_tokens,user_prompt_tokens,assistant_context_tokens,tool_context_tokens,other_text_tokens,main_instructions_tokens,developer_instructions_tokens,permissions_instructions_tokens,skills_instructions_tokens,injected_user_context_tokens,instruction_tokens,default_context_tokens,skills_count,skills_tokens,skill_definition_tokens,tool_count,tool_definition_tokens,mcp_count,mcp_tokens,mcp_marker_count,mcp_mention_count,mcp_mention_tokens,subagent_count,subagent_tokens,subagent_marker_count,subagent_mention_count,subagent_mention_tokens
hibench.benchmark.v1,codex-0.40.0-hi,runs/codex-0.40.0-hi,codex,OpenAI Codex CLI,0.40.0,hibench/codex:0.40.0,prompts/hi.txt,hi,2026-06-13T13:06:07Z,2026-06-13T13:06:08Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,4173,2743,2743,12380,12354,3,2284,2228,55,1,0,0,0,2228,0,0,0,55,2283,2521,0,0,0,2,238,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.41.0-hi,runs/codex-0.41.0-hi,codex,OpenAI Codex CLI,0.41.0,hibench/codex:0.41.0,prompts/hi.txt,hi,2026-06-13T13:06:09Z,2026-06-13T13:06:10Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,4173,2742,2742,12380,12354,3,2284,2228,55,1,0,0,0,2228,0,0,0,55,2283,2521,0,0,0,2,238,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.42.0-hi,runs/codex-0.42.0-hi,codex,OpenAI Codex CLI,0.42.0,hibench/codex:0.42.0,prompts/hi.txt,hi,2026-06-13T13:06:35Z,2026-06-13T13:06:36Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,4171,2742,2742,12380,12354,3,2284,2228,55,1,0,0,0,2228,0,0,0,55,2283,2521,0,0,0,2,238,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.44.0-hi,runs/codex-0.44.0-hi,codex,OpenAI Codex CLI,0.44.0,hibench/codex:0.44.0,prompts/hi.txt,hi,2026-06-13T13:07:04Z,2026-06-13T13:07:05Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,4172,2746,2746,12387,12361,3,2286,2230,55,1,0,0,0,2230,0,0,0,55,2285,2523,0,0,0,2,238,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.45.0-hi,runs/codex-0.45.0-hi,codex,OpenAI Codex CLI,0.45.0,hibench/codex:0.45.0,prompts/hi.txt,hi,2026-06-13T13:07:35Z,2026-06-13T13:07:36Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,4758,3106,3106,13728,13702,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,2882,0,0,0,3,489,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.46.0-hi,runs/codex-0.46.0-hi,codex,OpenAI Codex CLI,0.46.0,hibench/codex:0.46.0,prompts/hi.txt,hi,2026-06-13T13:08:04Z,2026-06-13T13:08:06Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,4755,3104,3104,13728,13702,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,2882,0,0,0,3,489,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.47.0-hi,runs/codex-0.47.0-hi,codex,OpenAI Codex CLI,0.47.0,hibench/codex:0.47.0,prompts/hi.txt,hi,2026-06-13T13:08:41Z,2026-06-13T13:08:42Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5360,3474,3474,15637,15611,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3249,0,0,0,6,856,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.48.0-hi,runs/codex-0.48.0-hi,codex,OpenAI Codex CLI,0.48.0,hibench/codex:0.48.0,prompts/hi.txt,hi,2026-06-13T13:09:13Z,2026-06-13T13:09:14Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5578,3614,3614,16262,16236,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3392,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.49.0-hi,runs/codex-0.49.0-hi,codex,OpenAI Codex CLI,0.49.0,hibench/codex:0.49.0,prompts/hi.txt,hi,2026-06-13T13:09:49Z,2026-06-13T13:09:50Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5580,3617,3617,16262,16236,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3392,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.50.0-hi,runs/codex-0.50.0-hi,codex,OpenAI Codex CLI,0.50.0,hibench/codex:0.50.0,prompts/hi.txt,hi,2026-06-13T13:10:22Z,2026-06-13T13:10:24Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5579,3613,3613,16262,16236,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3392,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.52.0-hi,runs/codex-0.52.0-hi,codex,OpenAI Codex CLI,0.52.0,hibench/codex:0.52.0,prompts/hi.txt,hi,2026-06-13T13:10:57Z,2026-06-13T13:10:58Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5581,3615,3615,16262,16236,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3392,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.53.0-hi,runs/codex-0.53.0-hi,codex,OpenAI Codex CLI,0.53.0,hibench/codex:0.53.0,prompts/hi.txt,hi,2026-06-13T13:11:31Z,2026-06-13T13:11:32Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5584,3619,3619,16262,16236,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3392,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.55.0-hi,runs/codex-0.55.0-hi,codex,OpenAI Codex CLI,0.55.0,hibench/codex:0.55.0,prompts/hi.txt,hi,2026-06-13T13:12:28Z,2026-06-13T13:12:29Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5579,3615,3615,16262,16236,3,2394,2338,55,1,0,0,0,2338,0,0,0,55,2393,3392,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.56.0-hi,runs/codex-0.56.0-hi,codex,OpenAI Codex CLI,0.56.0,hibench/codex:0.56.0,prompts/hi.txt,hi,2026-06-13T13:13:02Z,2026-06-13T13:13:03Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5602,3630,3630,16325,16299,3,2407,2351,55,1,0,0,0,2351,0,0,0,55,2406,3405,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.57.0-hi,runs/codex-0.57.0-hi,codex,OpenAI Codex CLI,0.57.0,hibench/codex:0.57.0,prompts/hi.txt,hi,2026-06-13T13:21:29Z,2026-06-13T13:21:31Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5602,3630,3630,16325,16299,3,2407,2351,55,1,0,0,0,2351,0,0,0,55,2406,3405,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.58.0-hi,runs/codex-0.58.0-hi,codex,OpenAI Codex CLI,0.58.0,hibench/codex:0.58.0,prompts/hi.txt,hi,2026-06-13T13:25:44Z,2026-06-13T13:25:46Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5-codex,tiktoken,o200k_base,claude-opus-4-8,5607,3631,3631,16325,16299,3,2407,2351,55,1,0,0,0,2351,0,0,0,55,2406,3405,0,0,0,7,999,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.59.0-hi,runs/codex-0.59.0-hi,codex,OpenAI Codex CLI,0.59.0,hibench/codex:0.59.0,prompts/hi.txt,hi,2026-06-13T13:26:15Z,2026-06-13T13:26:16Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5919,3799,3799,17187,17161,3,2541,2485,55,1,0,0,0,2485,0,0,0,55,2540,3566,0,0,0,7,1026,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.61.0-hi,runs/codex-0.61.0-hi,codex,OpenAI Codex CLI,0.61.0,hibench/codex:0.61.0,prompts/hi.txt,hi,2026-06-13T13:26:42Z,2026-06-13T13:26:43Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex,tiktoken,o200k_base,claude-opus-4-8,5558,3601,3601,16227,16201,3,2353,2297,55,1,0,0,0,2297,0,0,0,55,2352,3378,0,0,0,7,1026,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.63.0-hi,runs/codex-0.63.0-hi,codex,OpenAI Codex CLI,0.63.0,hibench/codex:0.63.0,prompts/hi.txt,hi,2026-06-13T13:27:06Z,2026-06-13T13:27:07Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex,tiktoken,o200k_base,claude-opus-4-8,5556,3598,3598,16227,16201,3,2353,2297,55,1,0,0,0,2297,0,0,0,55,2352,3378,0,0,0,7,1026,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.64.0-hi,runs/codex-0.64.0-hi,codex,OpenAI Codex CLI,0.64.0,hibench/codex:0.64.0,prompts/hi.txt,hi,2026-06-13T13:27:28Z,2026-06-13T13:27:29Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex,tiktoken,o200k_base,claude-opus-4-8,5555,3600,3600,16227,16201,3,2353,2297,55,1,0,0,0,2297,0,0,0,55,2352,3378,0,0,0,7,1026,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.65.0-hi,runs/codex-0.65.0-hi,codex,OpenAI Codex CLI,0.65.0,hibench/codex:0.65.0,prompts/hi.txt,hi,2026-06-13T13:27:52Z,2026-06-13T13:27:53Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5920,3800,3800,17187,17161,3,2541,2485,55,1,0,0,0,2485,0,0,0,55,2540,3566,0,0,0,7,1026,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.66.0-hi,runs/codex-0.66.0-hi,codex,OpenAI Codex CLI,0.66.0,hibench/codex:0.66.0,prompts/hi.txt,hi,2026-06-13T13:28:16Z,2026-06-13T13:28:17Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5957,3823,3823,17301,17275,3,2541,2485,55,1,0,0,0,2485,0,0,0,55,2540,3589,0,0,0,7,1049,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.69.0-hi,runs/codex-0.69.0-hi,codex,OpenAI Codex CLI,0.69.0,hibench/codex:0.69.0,prompts/hi.txt,hi,2026-06-13T13:28:42Z,2026-06-13T13:28:43Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5970,3819,3819,17317,17291,3,2532,2476,55,1,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.71.0-hi,runs/codex-0.71.0-hi,codex,OpenAI Codex CLI,0.71.0,hibench/codex:0.71.0,prompts/hi.txt,hi,2026-06-13T13:29:06Z,2026-06-13T13:29:07Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5985,3827,3827,17355,17329,3,2532,2476,55,1,0,0,0,2476,0,0,0,55,2531,3593,0,0,0,7,1062,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.72.0-hi,runs/codex-0.72.0-hi,codex,OpenAI Codex CLI,0.72.0,hibench/codex:0.72.0,prompts/hi.txt,hi,2026-06-13T13:37:36Z,2026-06-13T13:37:37Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5982,3828,3828,17355,17329,3,2532,2476,55,1,0,0,0,2476,0,0,0,55,2531,3593,0,0,0,7,1062,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.73.0-hi,runs/codex-0.73.0-hi,codex,OpenAI Codex CLI,0.73.0,hibench/codex:0.73.0,prompts/hi.txt,hi,2026-06-13T13:42:31Z,2026-06-13T13:42:33Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5987,3829,3829,17355,17329,3,2532,2476,55,1,0,0,0,2476,0,0,0,55,2531,3593,0,0,0,7,1062,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.74.0-hi,runs/codex-0.74.0-hi,codex,OpenAI Codex CLI,0.74.0,hibench/codex:0.74.0,prompts/hi.txt,hi,2026-06-13T13:43:02Z,2026-06-13T13:43:03Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5974,3822,3822,17317,17291,3,2532,2476,55,1,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.75.0-hi,runs/codex-0.75.0-hi,codex,OpenAI Codex CLI,0.75.0,hibench/codex:0.75.0,prompts/hi.txt,hi,2026-06-13T13:43:30Z,2026-06-13T13:43:31Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,5973,3823,3823,17317,17291,3,2532,2476,55,1,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.76.0-hi,runs/codex-0.76.0-hi,codex,OpenAI Codex CLI,0.76.0,hibench/codex:0.76.0,prompts/hi.txt,hi,2026-06-13T13:43:57Z,2026-06-13T13:43:58Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,7130,4587,4587,20595,20569,4,3253,2476,55,722,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.77.0-hi,runs/codex-0.77.0-hi,codex,OpenAI Codex CLI,0.77.0,hibench/codex:0.77.0,prompts/hi.txt,hi,2026-06-13T13:44:21Z,2026-06-13T13:44:25Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,7017,4511,4511,20303,20277,4,3176,2476,55,645,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.78.0-hi,runs/codex-0.78.0-hi,codex,OpenAI Codex CLI,0.78.0,hibench/codex:0.78.0,prompts/hi.txt,hi,2026-06-13T13:44:49Z,2026-06-13T13:44:51Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,6981,4501,4501,20212,20186,4,3165,2476,55,634,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.79.0-hi,runs/codex-0.79.0-hi,codex,OpenAI Codex CLI,0.79.0,hibench/codex:0.79.0,prompts/hi.txt,hi,2026-06-13T13:45:17Z,2026-06-13T13:45:18Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,6983,4499,4499,20212,20186,4,3165,2476,55,634,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.8.0-hi,runs/codex-0.8.0-hi,codex,OpenAI Codex CLI,0.8.0,hibench/codex:0.8.0,prompts/hi.txt,hi,2026-06-13T13:00:42Z,2026-06-13T13:00:43Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,codex-mini-latest,tiktoken,o200k_base,claude-opus-4-8,2428,1544,1544,6194,6183,2,1350,1349,0,1,0,0,0,1349,0,0,0,0,1349,1355,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.80.0-hi,runs/codex-0.80.0-hi,codex,OpenAI Codex CLI,0.80.0,hibench/codex:0.80.0,prompts/hi.txt,hi,2026-06-13T13:45:45Z,2026-06-13T13:45:46Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.1-codex-max,tiktoken,o200k_base,claude-opus-4-8,6980,4498,4498,20206,20180,4,3165,2476,55,634,0,0,0,2476,0,0,0,55,2531,3587,0,0,0,7,1056,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.81.0-hi,runs/codex-0.81.0-hi,codex,OpenAI Codex CLI,0.81.0,hibench/codex:0.81.0,prompts/hi.txt,hi,2026-06-13T13:46:15Z,2026-06-13T13:46:16Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5932,3804,3804,17006,16980,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.84.0-hi,runs/codex-0.84.0-hi,codex,OpenAI Codex CLI,0.84.0,hibench/codex:0.84.0,prompts/hi.txt,hi,2026-06-13T13:52:08Z,2026-06-13T13:52:09Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5931,3803,3803,17006,16980,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.85.0-hi,runs/codex-0.85.0-hi,codex,OpenAI Codex CLI,0.85.0,hibench/codex:0.85.0,prompts/hi.txt,hi,2026-06-13T13:52:38Z,2026-06-13T13:52:39Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5931,3802,3802,17006,16980,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.86.0-hi,runs/codex-0.86.0-hi,codex,OpenAI Codex CLI,0.86.0,hibench/codex:0.86.0,prompts/hi.txt,hi,2026-06-13T13:53:02Z,2026-06-13T13:53:03Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5930,3802,3802,17006,16980,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.87.0-hi,runs/codex-0.87.0-hi,codex,OpenAI Codex CLI,0.87.0,hibench/codex:0.87.0,prompts/hi.txt,hi,2026-06-13T13:53:29Z,2026-06-13T13:53:30Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5927,3801,3801,17006,16980,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.88.0-hi,runs/codex-0.88.0-hi,codex,OpenAI Codex CLI,0.88.0,hibench/codex:0.88.0,prompts/hi.txt,hi,2026-06-13T13:53:58Z,2026-06-13T13:53:59Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5938,3809,3809,17024,16998,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.89.0-hi,runs/codex-0.89.0-hi,codex,OpenAI Codex CLI,0.89.0,hibench/codex:0.89.0,prompts/hi.txt,hi,2026-06-13T13:54:29Z,2026-06-13T13:54:30Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5937,3809,3809,17024,16998,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.9.0-hi,runs/codex-0.9.0-hi,codex,OpenAI Codex CLI,0.9.0,hibench/codex:0.9.0,prompts/hi.txt,hi,2026-06-13T13:00:44Z,2026-06-13T13:00:45Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,codex-mini-latest,tiktoken,o200k_base,claude-opus-4-8,2428,1544,1544,6194,6183,2,1350,1349,0,1,0,0,0,1349,0,0,0,0,1349,1355,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.90.0-hi,runs/codex-0.90.0-hi,codex,OpenAI Codex CLI,0.90.0,hibench/codex:0.90.0,prompts/hi.txt,hi,2026-06-15T17:28:33Z,2026-06-15T17:28:34Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5939,3807,3807,17024,16998,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.91.0-hi,runs/codex-0.91.0-hi,codex,OpenAI Codex CLI,0.91.0,hibench/codex:0.91.0,prompts/hi.txt,hi,2026-06-13T14:48:04Z,2026-06-13T14:48:05Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5938,3808,3808,17024,16998,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2908,0,0,0,7,1076,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.92.0-hi,runs/codex-0.92.0-hi,codex,OpenAI Codex CLI,0.92.0,hibench/codex:0.92.0,prompts/hi.txt,hi,2026-06-13T14:48:33Z,2026-06-13T14:48:34Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,5956,3819,3819,17074,17048,5,2466,1808,24,634,0,0,0,1624,184,184,0,24,1832,2920,0,0,0,8,1088,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.93.0-hi,runs/codex-0.93.0-hi,codex,OpenAI Codex CLI,0.93.0,hibench/codex:0.93.0,prompts/hi.txt,hi,2026-06-13T14:53:59Z,2026-06-13T14:54:00Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,6209,3973,3973,17781,17755,5,2467,1809,24,634,0,0,0,1624,185,185,0,24,1833,3074,0,0,0,8,1241,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.94.0-hi,runs/codex-0.94.0-hi,codex,OpenAI Codex CLI,0.94.0,hibench/codex:0.94.0,prompts/hi.txt,hi,2026-06-13T14:54:29Z,2026-06-13T14:54:30Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,6718,4301,4301,19275,19249,5,2509,1809,24,676,0,0,0,1624,185,185,0,24,1833,3354,0,0,0,9,1521,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.95.0-hi,runs/codex-0.95.0-hi,codex,OpenAI Codex CLI,0.95.0,hibench/codex:0.95.0,prompts/hi.txt,hi,2026-06-13T14:55:51Z,2026-06-13T14:55:53Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,6727,4306,4306,19317,19291,5,2509,1809,24,676,0,0,0,1624,185,185,0,24,1833,3363,0,0,0,9,1530,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.96.0-hi,runs/codex-0.96.0-hi,codex,OpenAI Codex CLI,0.96.0,hibench/codex:0.96.0,prompts/hi.txt,hi,2026-06-13T14:56:39Z,2026-06-13T14:56:43Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,7091,4522,4522,20311,20285,5,2509,1809,24,676,0,0,0,1624,185,185,0,24,1833,3576,0,0,0,10,1743,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.97.0-hi,runs/codex-0.97.0-hi,codex,OpenAI Codex CLI,0.97.0,hibench/codex:0.97.0,prompts/hi.txt,hi,2026-06-13T14:59:14Z,2026-06-13T14:59:15Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,7089,4521,4521,20311,20285,5,2509,1809,24,676,0,0,0,1624,185,185,0,24,1833,3576,0,0,0,10,1743,3,367,15,0,0,0,0,0,0,0
hibench.benchmark.v1,codex-0.98.0-hi,runs/codex-0.98.0-hi,codex,OpenAI Codex CLI,0.98.0,hibench/codex:0.98.0,prompts/hi.txt,hi,2026-06-13T14:59:45Z,2026-06-13T14:59:46Z,generated empty Git repository,False,0,False,1,1,True,1,POST,/v1/responses,gpt-5.2-codex,tiktoken,o200k_base,claude-opus-4-8,7086,4516,4516,20311,20285,5,2509,1809,24,676,0,0,0,1624,185,185,0,24,1833,3576,0,0,0,10,1743,3,367,15,0,0,0,0,0,0,0
